ITEM,INSTALL,DISCIPLINE,SUBCONTRACTOR,TAG,SYSTEM,DESCRIPTION,LEVEL,PQT DW,PQT BW,GQE,OBS
7004,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 006),FDS,ASD PIPE,5,,,,
7005,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 007),FDS,ASD PIPE,5,,,,
7006,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 008),FDS,ASD PIPE,5,,,,
7007,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 009),FDS,ASD PIPE,5,,,,
7008,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 010),FDS,ASD PIPE,5,,,,
7009,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 011),FDS,ASD PIPE,5,,,,
7010,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 012),FDS,ASD PIPE,5,,,,
7011,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 013),FDS,ASD PIPE,5,,,,
7012,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 014),FDS,ASD PIPE,5,,,,
7013,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 015),FDS,ASD PIPE,5,,,,
7014,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 016),FDS,ASD PIPE,5,,,,
7015,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 017),FDS,ASD PIPE,5,,,,
7016,99591,INS,,#HKF.BW41=731.CKA81-WP04_A1 (PAG 018),FDS,ASD PIPE,5,,,,
7017,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 001),FDS,ASD PIPE,5,,,,
7018,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 002),FDS,ASD PIPE,5,,,,
7019,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 003),FDS,ASD PIPE,5,,,,
7020,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 004),FDS,ASD PIPE,5,,,,
7021,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 005),FDS,ASD PIPE,5,,,,
7022,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 006),FDS,ASD PIPE,5,,,,
7023,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 007),FDS,ASD PIPE,5,,,,
7024,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 008),FDS,ASD PIPE,5,,,,
7025,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 009),FDS,ASD PIPE,5,,,,
7026,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 010),FDS,ASD PIPE,5,,,,
7027,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 011),FDS,ASD PIPE,5,,,,
7028,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 012),FDS,ASD PIPE,5,,,,
7029,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 013),FDS,ASD PIPE,5,,,,
7030,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 014),FDS,ASD PIPE,5,,,,
7031,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 015),FDS,ASD PIPE,5,,,,
7032,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 016),FDS,ASD PIPE,5,,,,
7033,99591,INS,,#HKF.BW41=731.CKA81-WP04_A2 (PAG 017),FDS,ASD PIPE,5,,,,
7034,99591,INS,,#HKF.BW41=731.CKA81-WP04_R1 (PAG 001),FDS,ASD PIPE,5,,,,
7035,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA82-BR01,FDS,Multisensor,8,,,,
7036,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA82-BR02,FDS,Multisensor,8,,,,
7037,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA82-BR03,FDS,Multisensor (Below False Ceiling),8,,,,
7038,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA82-BR04,FDS,Multisensor (Below False Ceiling),8,,,,
7039,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-BR01,FDS,Duct Detector,8,,,,
7040,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-BR02,FDS,Duct Detector,8,,,,
7041,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-BR10,FDS,Duct Detector,8,,,,
7042,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH08,,Twin Box (Duct Detector CKA83-BR10),5,,,,
7043,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH09,,Twin Box (Duct Detector CKA83-BR10),5,,,,
7044,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH18,,Twin Box (Duct Detector CKA83-BR01),5,,,,
7045,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH19,,Twin Box (Duct Detector CKA83-BR01),5,,,,
7046,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH28,,Twin Box (Duct Detector CKA83-BR02),5,,,,
7047,PINE,,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA83-UH29,,Twin Box (Duct Detector CKA83-BR02),5,,,,
7048,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR07,FDS,Multisensor,9,,,,
7049,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR08,FDS,Multisensor,9,,,,
7050,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR09,FDS,Multisensor,9,,,,
7051,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR11,FDS,Multisensor,9,,,,
7052,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR12,FDS,Multisensor,9,,,,
7053,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR13,FDS,Multisensor,9,,,,
7054,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR14,FDS,Multisensor,9,,,,
7055,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR15,FDS,Multisensor,9,,,,
7056,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR16,FDS,Multisensor,9,,,,
7057,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR17,FDS,Multisensor,9,,,,
7058,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR18,FDS,Smoke Detector,9,,,,
7059,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR19,FDS,Smoke Detector (Below False Ceiling),9,,,,
7060,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR20,FDS,Smoke Detector (Below False Ceiling),9,,,,
7061,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR21,FDS,Smoke Detector,9,,,,
7062,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR22,FDS,Smoke Detector,9,,,,
7063,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR23,FDS,Smoke Detector (Below False Ceiling),9,,,,
7064,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR24,FDS,Smoke Detector (Below False Ceiling),9,,,,
7065,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR25,FDS,Smoke Detector,9,,,,
7066,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR26,FDS,Smoke Detector,9,,,,
7067,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR27,FDS,Smoke Detector (Below False Ceiling),9,,,,
7068,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR28,FDS,Smoke Detector (Below False Ceiling),9,,,,
7069,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR29,FDS,Smoke Detector,9,,,,
7070,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR30,FDS,Smoke Detector,9,,,,
7071,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR31,FDS,Smoke Detector,9,,,,
7072,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR33,FDS,Smoke Detector (Below False Ceiling),9,,,,
7073,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR34,FDS,Smoke Detector (Below False Ceiling),9,,,,
7074,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR38,FDS,Smoke Detector,9,,,,
7075,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR39,FDS,Smoke Detector,9,,,,
7076,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR41,FDS,Smoke Detector (Below False Ceiling),9,,,,
7077,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR42,FDS,Smoke Detector (Below False Ceiling),9,,,,
7078,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR46,FDS,Smoke Detector,9,,,,
7079,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR47,FDS,Multisensor (Below False Ceiling),9,,,,
7080,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR48,FDS,Multisensor (Below False Ceiling),9,,,,
7081,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR49,FDS,Multisensor,9,,,,
7082,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR50,FDS,Multisensor,9,,,,
7083,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR51,FDS,Multisensor (Below False Ceiling),9,,,,
7084,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR52,FDS,Multisensor (Below False Ceiling),9,,,,
7085,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR53,FDS,Smoke Detector,9,,,,
7086,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR54,FDS,Smoke Detector,9,,,,
7087,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR55,FDS,Smoke Detector,9,,,,
7088,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR56,FDS,Smoke Detector,9,,,,
7089,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR57,FDS,Smoke Detector,9,,,,
7090,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR58,FDS,Smoke Detector,9,,,,
7091,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR59,FDS,Smoke Detector (Below False Ceiling),9,,,,
7092,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR60,FDS,Smoke Detector (Below False Ceiling),9,,,,
7093,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR61,FDS,Smoke Detector,9,,,,
7094,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR62,FDS,Smoke Detector,9,,,,
7095,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR63,FDS,Smoke Detector,9,,,,
7096,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR64,FDS,Smoke Detector,9,,,,
7097,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR65,FDS,Smoke Detector,9,,,,
7098,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR66,FDS,Ex Heat Detector,9,,,,
7099,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR67,FDS,Ex Heat Detector,9,,,,
7100,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR68,FDS,Ex Heat Detector,9,,,,
7101,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR69,FDS,Ex Heat Detector,9,,,,
7102,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR70,FDS,Smoke Detector,9,,,,
7103,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR71,FDS,Smoke Detector,9,,,,
7104,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR72,FDS,Smoke Detector,9,,,,
7105,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR73,FDS,Smoke Detector,9,,,,
7106,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR74,FDS,Smoke Detector,9,,,,
7107,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR75,FDS,Smoke Detector,9,,,,
7108,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR76,FDS,IR Flame Detector,9,,,,
7109,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR77,FDS,IR Flame Detector,9,,,,
7110,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR78,FDS,IR Flame Detector,9,,,,
7111,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR79,FDS,IR Flame Detector,9,,,,
7112,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR82,FDS,Multisensor,9,,,,
7113,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR83,FDS,Multisensor (Below False Ceiling),9,,,,
7114,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR84,FDS,Multisensor (Below False Ceiling),9,,,,
7115,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR85,FDS,Multisensor,9,,,,
7116,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR86,FDS,Smoke Detector,9,,,,
7117,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR87,FDS,Smoke Detector,9,,,,
7118,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR88,FDS,Smoke Detector,9,,,,
7119,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR89,FDS,Smoke Detector,9,,,,
7120,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR90,FDS,Smoke Detector,9,,,,
7121,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR91,FDS,Smoke Detector,9,,,,
7122,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR92,FDS,Multisensor,9,,,,
7123,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR93,FDS,Multisensor (Below False Ceiling),9,,,,
7124,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR94,FDS,Multisensor (Below False Ceiling),9,,,,
7125,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR95,FDS,Multisensor,9,,,,
7126,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR96,FDS,Smoke Detector,9,,,,
7127,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR97,FDS,Smoke Detector,9,,,,
7128,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR98,FDS,Smoke Detector,9,,,,
7129,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-BR99,FDS,Smoke Detector,9,,,,
7130,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF01,FDS,Manual Call Point (Indoor),9,,,,
7131,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF02,FDS,Manual Call Point (Indoor),9,,,,
7132,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF03,FDS,Manual Call Point (Indoor),9,,,,
7133,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF04,FDS,Manual Call Point (Indoor),9,,,,
7134,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF05,FDS,Manual Call Point (Indoor),8,,,,
7135,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF07,FDS,Manual Call Point (Outdoor),9,,,,
7136,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF11,FDS,Manual Call Point (Outdoor),1,,,,
7137,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF12,FDS,Manual Call Point (Outdoor),9,,,,
7138,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF14,FDS,Manual Call Point (Outdoor),9,,,,
7139,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF16,FDS,Manual Call Point (Outdoor),9,,,,
7140,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF17,FDS,Manual Call Point (Outdoor),9,,,,
7141,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF18,FDS,Manual Call Point (Outdoor),9,,,,
7142,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF19,FDS,Manual Call Point (Outdoor),9,,,,
7143,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF20,FDS,Manual Call Point (Outdoor),9,,,,
7144,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF21,FDS,Manual Call Point (Outdoor),9,,,,
7145,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF22,FDS,Manual Call Point (Outdoor),9,,,,
7146,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-SF23,FDS,Manual Call Point (Outdoor),9,,,,
7147,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA90-UC01,FDS,Junction Box ATEX - F&G,9,,,,
7148,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR01,FDS,IR Flame Detector,9,,,,
7149,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR02,FDS,IR Flame Detector,9,,,,
7150,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR03,FDS,IR Flame Detector,9,,,,
7151,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR04,FDS,IR Flame Detector,9,,,,
7152,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR09,FDS,Smoke Detector,9,,,,
7153,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR10,FDS,Smoke Detector,9,,,,
7154,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR11,FDS,Smoke Detector,9,,,,
7155,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR12,FDS,Smoke Detector,9,,,,
7156,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR13,FDS,Smoke Detector,9,,,,
7157,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR14,FDS,Smoke Detector,9,,,,
7158,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR15,FDS,Smoke Detector,9,,,,
7159,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR16,FDS,Smoke Detector,9,,,,
7160,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR17,FDS,Smoke Detector,9,,,,
7161,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR18,FDS,Smoke Detector,9,,,,
7162,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR19,FDS,Smoke Detector,9,,,,
7163,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR20,FDS,Smoke Detector,9,,,,
7164,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR21,FDS,Smoke Detector,9,,,,
7165,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR22,FDS,Smoke Detector,9,,,,
7166,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR25,FDS,Multisensor,9,,,,
7167,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR26,FDS,Multisensor,9,,,,
7168,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR27,FDS,Smoke Detector,9,,,,
7169,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR28,FDS,Smoke Detector,9,,,,
7170,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR29,FDS,Smoke Detector,9,,,,
7171,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR30,FDS,Smoke Detector,9,,,,
7172,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR33,FDS,Multisensor,9,,,,
7173,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR34,FDS,Multisensor,9,,,,
7174,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR35,FDS,Smoke Detector,9,,,,
7175,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR36,FDS,Smoke Detector (Below False Ceiling),9,,,,
7176,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR37,FDS,Smoke Detector (Below False Ceiling),9,,,,
7177,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR38,FDS,Smoke Detector,9,,,,
7178,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR39,FDS,Smoke Detector,9,,,,
7179,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR40,FDS,Smoke Detector (Below False Ceiling),9,,,,
7180,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR41,FDS,Smoke Detector (Below False Ceiling),9,,,,
7181,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA91-BR42,FDS,Smoke Detector,9,,,,
7182,99591,INS,,#HKF.BW41=731.CKA91-UA01,FDS,Isolator,9,,,,
7183,99591,INS,,#HKF.BW41=731.CKA91-UA02,FDS,Isolator,9,,,,
7184,99591,INS,,#HKF.BW41=731.CKA91-UA03,FDS,Protocol Interface,9,,,,
7185,99591,INS,,#HKF.BW41=731.CKA91-UA04,FDS,Safety Barrier,9,,,,
7186,99591,INS,,#HKF.BW41=731.CKA91-UA05,FDS,Safety Barrier,9,,,,
7187,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR01,FDS,Smoke Detector,9,,,,
7188,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR02,FDS,Smoke Detector,9,,,,
7189,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR03,FDS,Smoke Detector,9,,,,
7190,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR04,FDS,Smoke Detector,9,,,,
7191,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR05,FDS,Smoke Detector,9,,,,
7192,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR06,FDS,Smoke Detector,9,,,,
7193,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR07,FDS,Smoke Detector,9,,,,
7194,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR08,FDS,Smoke Detector,9,,,,
7195,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR09,FDS,Multisensor,9,,,,
7196,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR10,FDS,Multisensor,9,,,,
7197,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR11,FDS,Multisensor (Below False Floor),9,,,,
7198,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR12,FDS,Multisensor (Below False Floor),9,,,,
7199,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR13,FDS,Smoke Detector,9,,,,
7200,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR14,FDS,Smoke Detector,9,,,,
7201,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR15,FDS,Smoke Detector,9,,,,
7202,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR16,FDS,Smoke Detector,9,,,,
7203,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR17,FDS,Smoke Detector,9,,,,
7204,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA92-BR18,FDS,Smoke Detector,9,,,,
7205,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR01,FDS,Multisensor,10,,,,
7206,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR02,FDS,Multisensor,10,,,,
7207,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR03,FDS,Multisensor,10,,,,
7208,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR04,FDS,Multisensor,10,,,,
7209,99591,INS,,#HKF.BW41=731.CKA93-BR05,FDS,Smoke Sensor,10,,,,
7210,99591,INS,,#HKF.BW41=731.CKA93-BR06,FDS,Smoke Sensor,10,,,,
7211,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR11,FDS,Smoke Detector,9,,,,
7212,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR12,FDS,Smoke Detector,9,,,,
7213,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR13,FDS,Smoke Detector,9,,,,
7214,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-BR14,FDS,Smoke Detector,9,,,,
7215,99591,INS,,#HKF.BW41=731.CKA93-SF04,FDS,Manual Call Point (Outdoor),9,,,,
7216,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-SF11,FDS,Manual Call Point (Indoor),9,,,,
7217,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-SF12,FDS,Manual Call Point (Outdoor),9,,,,
7218,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-SF13,FDS,Manual Call Point (Outdoor),9,,,,
7219,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-SF14,FDS,Manual Call Point (Outdoor),10,,,,
7220,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-UC01,FDS,Power Supply,10,,,,
7221,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-UC02,FDS,Power Supply,10,,,,
7222,PINE,INS,Pine Inst y Montajes SAU,#HKF.BW41=731.CKA93-UH01,FDS,Aspirating Smoke Detector,10,,,,
